transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,cogs2,
935,10-09-2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50,55.5,
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100,104,
1919,25-10-2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50,53,
1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50,47.5,
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200,248,
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200,236,
604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200,202,
832,13-11-2022,17:25:00,106,Male,47,Beauty,4,500,600,2000,2400,
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200,224,
1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000,1920,
113,08-10-2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50,52.5,
1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50,55.5,
165,24-09-2022,19:01:00,75,Female,60,Clothing,4,300,318,1200,1272,
1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200,1164,
326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75,72.75,
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75,86.25,
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50,57,
412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000,2280,
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,99,
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50,51.5,
1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000,2460,
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,99,
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150,147,
172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50,56,
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50,52,
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,169.5,
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300,315,
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150,162,
1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50,57,
1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50,59,
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,160.5,
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300,351,
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600,750,
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200,220,
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200,232,
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600,672,
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200,192,
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,250,
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,98,
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60,72.6,
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100,124,
1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60,62.4,
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75,80.25,
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30,36.6,
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75,73.5,
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30,28.8,
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90,101.7,
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50,59.5,
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90,102.6,
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50,49.5,
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,99,
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100,118,
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300,375,
643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90,86.4,
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300,330,
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90,99.9,
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90,109.8,
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100,100,
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900,963,
1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90,85.5,
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,123,
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900,954,
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,103,
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100,124,
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300,297,
204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25,31.25,
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100,102,
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300,330,
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25,27.5,
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100,108,
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300,375,
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150,168,
626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000,2220,
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100,116,
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300,354,
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150,174,
1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000,1980,
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,107,
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900,936,
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000,2040,
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900,918,
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000,2460,
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000,2360,
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500,580,
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300,288,
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000,2220,
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500,535,
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300,339,
51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75,74.25,
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900,963,
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,110,
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,148.8,
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50,57.5,
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75,75,
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900,873,
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100,108,
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,129.6,
1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50,56,
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,141.6,
373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600,666,
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200,1188,
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,99,
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150,186,
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,127.2,
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600,588,
1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200,1284,
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,106,
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,184.5,
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60,68.4,
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200,228,
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60,63,
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600,684,
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90,88.2,
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000,2060,
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60,66,
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,190,
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60,71.4,
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600,636,
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90,106.2,
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000,2020,
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500,500,
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30,35.7,
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500,585,
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30,34.2,
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500,1575,
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500,1515,
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,250,
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000,1200,
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200,1380,
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,105,
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,218,
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000,1040,
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200,1488,
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,95,
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25,26,
634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000,2140,
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25,27.75,
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000,2080,
201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25,29.75,
286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50,55.5,
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120,120,
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25,27.75,
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50,57,
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,128.4,
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,127.2,
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,198,
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200,1404,
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600,690,
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,150,
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200,228,
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200,1416,
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600,720,
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75,81,
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,101,
393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000,1190,
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300,372,
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,214,
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75,74.25,
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500,510,
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75,89.25,
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,95,
1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000,1160,
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300,294,
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200,192,
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75,78.75,
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500,510,
310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25,31,
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150,186,
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300,375,
1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25,24.75,
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,151.5,
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300,333,
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000,1110,
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,105,
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75,86.25,
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000,970,
1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100,97,
1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75,73.5,
456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60,67.8,
627,24-10-2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50,55.5,
1456,02-09-2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60,74.4,
1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50,60,
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100,121,
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200,218,
431,29-10-2022,22:02:00,99,Male,63,Electronics,4,300,345,1200,1380,
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100,105,
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200,202,
1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200,1248,
370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60,69.6,
711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500,1725,
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100,95,
943,05-11-2022,19:29:00,90,Female,57,Clothing,4,300,318,1200,1272,
1370,04-11-2022,22:51:00,90,Male,23,Electronics,2,30,36,60,72,
1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500,1710,
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100,114,
1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200,1284,
350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75,85.5,
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100,114,
1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75,87.75,
1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100,115,
109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000,2240,
191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25,28.25,
1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000,2360,
1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25,25,
340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200,1176,
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300,360,
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300,303,
962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60,70.2,
1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200,1392,
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300,312,
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300,297,
1962,07-09-2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60,65.4,
249,28-09-2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50,53.5,
1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50,60,
922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50,60.5,
1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50,48.5,
600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000,1050,
680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900,990,
770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50,55,
1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000,1150,
1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900,972,
1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50,56,
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150,181.5,
250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50,60.5,
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100,97,
937,18-10-2022,19:57:00,50,Female,62,Beauty,1,500,510,500,510,
1060,12-11-2022,18:29:00,71,Male,30,Beauty,3,50,57,150,171,
1250,19-11-2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50,48.5,
1516,09-11-2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100,98,
1937,07-09-2022,17:57:00,52,Female,62,Beauty,1,500,620,500,620,
318,22-10-2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25,29.25,
342,05-11-2023,17:24:00,85,Female,43,Clothing,4,500,500,2000,2000,
564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100,111,
767,07-11-2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75,73.5,
1318,25-12-2022,22:57:00,55,Male,61,Clothing,1,25,27,25,27,
1342,18-09-2022,23:00:00,114,Female,43,Clothing,4,500,485,2000,1940,
1564,04-10-2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100,99,
1767,10-12-2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75,84.75,
503,08-10-2023,20:06:00,63,Male,45,Beauty,4,500,570,2000,2280,
869,08-09-2022,22:16:00,51,Male,37,Beauty,3,500,485,1500,1455,
1503,17-10-2022,18:28:00,67,Male,45,Beauty,4,500,605,2000,2420,
1869,23-10-2022,19:51:00,113,Male,37,Beauty,3,500,605,1500,1815,
126,01-11-2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90,86.4,
349,04-12-2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50,48.5,
440,22-11-2023,20:15:00,110,Male,64,Clothing,2,300,348,600,696,
1126,12-09-2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90,86.4,
1349,08-12-2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50,49.5,
1440,01-09-2023,19:20:00,86,Male,64,Clothing,2,300,354,600,708,
124,24-12-2022,21:17:00,83,Male,33,Clothing,4,500,515,2000,2060,
324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150,147,
677,17-12-2022,21:13:00,65,Female,19,Beauty,3,500,555,1500,1665,
1124,06-10-2023,20:04:00,83,Male,33,Clothing,4,500,515,2000,2060,
1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150,165,
1677,02-10-2022,20:51:00,84,Female,19,Beauty,3,500,490,1500,1470,
30,10-10-2023,20:05:00,59,Female,39,Beauty,3,300,285,900,855,
226,23-09-2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50,57.5,
229,09-11-2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90,110.7,
896,30-12-2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50,61.5,
959,18-09-2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60,57,
998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100,122,
1030,27-11-2022,18:02:00,96,Female,39,Beauty,3,300,309,900,927,
1226,30-11-2023,17:52:00,102,Female,61,Clothing,1,50,51,50,51,
1229,02-11-2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90,103.5,
1896,05-11-2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50,61.5,
1959,08-10-2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60,68.4,
1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100,96,
12,09-12-2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75,75.75,
1012,08-12-2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75,81.75,
710,03-09-2022,21:11:00,71,Female,26,Electronics,3,500,495,1500,1485,
776,08-09-2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90,92.7,
817,05-10-2022,21:12:00,87,Male,30,Beauty,4,50,49,200,196,
1710,23-10-2022,20:14:00,104,Female,26,Electronics,3,500,610,1500,1830,
1776,23-10-2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90,96.3,
1817,11-09-2022,21:22:00,82,Male,30,Beauty,4,50,50,200,200,
334,16-10-2022,20:37:00,103,Male,31,Electronics,3,300,360,900,1080,
343,09-11-2022,18:44:00,68,Male,21,Electronics,2,25,30,50,60,
628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200,238,
983,10-10-2022,20:12:00,61,Female,29,Clothing,1,300,345,300,345,
1334,21-09-2022,20:37:00,60,Male,31,Electronics,3,300,366,900,1098,
1343,21-10-2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50,57,
1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200,234,
1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300,303,
141,01-11-2022,19:26:00,54,Female,22,Electronics,1,50,59,50,59,
145,06-11-2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75,82.5,
507,11-12-2022,21:40:00,52,Female,37,Electronics,3,500,485,1500,1455,
841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100,114,
898,17-09-2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90,105.3,
951,18-09-2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100,115,
1141,17-09-2023,19:13:00,65,Female,22,Electronics,1,50,58,50,58,
1145,01-09-2023,19:19:00,87,Female,39,Clothing,3,25,31,75,93,
1507,27-12-2022,22:14:00,95,Female,37,Electronics,3,500,520,1500,1560,
1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100,113,
1898,13-11-2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90,105.3,
1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100,119,
181,06-11-2023,19:59:00,79,Male,19,Electronics,4,300,327,1200,1308,
1181,06-11-2022,18:28:00,84,Male,19,Electronics,4,300,354,1200,1416,
784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500,610,
1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500,500,
20,12-12-2023,21:35:00,85,Male,22,Clothing,3,300,345,900,1035,
690,19-12-2023,18:39:00,91,Female,52,Clothing,3,300,324,900,972,
1020,22-11-2022,18:30:00,86,Male,22,Clothing,3,300,300,900,900,
1690,05-09-2023,17:36:00,101,Female,52,Clothing,3,300,369,900,1107,
47,22-10-2022,17:22:00,96,Female,40,Beauty,3,500,600,1500,1800,
405,17-10-2022,17:55:00,79,Female,25,Clothing,4,300,324,1200,1296,
1047,04-12-2022,21:53:00,84,Female,40,Beauty,3,500,490,1500,1470,
1405,28-10-2023,20:08:00,91,Female,25,Clothing,4,300,342,1200,1368,
205,22-11-2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25,25.5,
512,06-12-2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25,9.5,
565,05-09-2023,20:24:00,75,Female,45,Beauty,2,30,9,60,18,
761,14-11-2022,22:16:00,64,Female,33,Clothing,1,500,275,500,275,
762,27-11-2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50,20.5,
950,22-09-2022,21:27:00,75,Male,36,Clothing,3,300,144,900,432,
1205,25-11-2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25,7.25,
1512,20-12-2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25,13.25,
1565,04-09-2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60,22.2,
1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500,200,
1762,15-11-2023,18:43:00,81,Female,24,Electronics,2,25,11,50,22,
1950,04-12-2022,19:23:00,50,Male,36,Clothing,3,300,84,900,252,
86,29-09-2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90,46.8,
173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120,56.4,
1086,14-09-2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90,49.5,
1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120,60,
595,15-10-2022,21:35:00,65,Female,18,Clothing,4,500,210,2000,840,
827,28-10-2023,19:24:00,96,Male,61,Beauty,3,300,165,900,495,
965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200,52,
1595,04-10-2023,17:44:00,115,Female,18,Clothing,4,500,255,2000,1020,
1827,09-11-2022,20:02:00,62,Male,61,Beauty,3,300,132,900,396,
1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200,86,
388,03-12-2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25,12.25,
631,22-10-2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90,49.5,
1388,13-10-2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25,6.75,
1631,01-11-2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90,36.9,
554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150,39,
812,02-10-2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75,33.75,
1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150,46.5,
1812,25-10-2023,22:19:00,85,Male,19,Electronics,3,25,12,75,36,
58,16-09-2023,19:18:00,53,Male,18,Clothing,4,300,75,1200,300,
952,21-12-2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25,13.25,
1058,30-10-2022,18:31:00,100,Male,18,Clothing,4,300,153,1200,612,
1952,17-12-2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25,13.5,
345,07-12-2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30,13.5,
458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100,28,
582,30-09-2022,21:38:00,110,Male,35,Clothing,3,300,75,900,225,
963,19-10-2023,18:24:00,76,Female,55,Beauty,1,50,13,50,13,
1345,29-09-2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30,11.4,
